PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,PG.Database,PG.CV,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Quantity,[1] 20231022_AL_HBSS_pooled_DIA1.raw.PG.Log2Quantity,[2] 20231022_AL_HBSS_pooled_DIA2.raw.PG.Log2Quantity,[3] 20231022_AL_HBSS_pooled_DIA3.raw.PG.Log2Quantity,[4] 20231022_AL_HBSSbaf_pooled_DIAbaf1.raw.PG.Log2Quantity,[5] 20231022_AL_HBSSbaf_pooled_DIAbaf2.raw.PG.Log2Quantity,[6] 20231022_AL_HBSSbaf_pooled_DIAbaf3.raw.PG.Log2Quantity
Q5MNZ6,Q5MNZ6,WDR45B,Homo sapiens,WD repeat domain phosphoinositide-interacting protein 3,WIPI3_HUMAN,sp,0.24891217,10520.66113,6070.730469,9006.499023,6270.474121,5895.746094,7376.047852,13.36093775,12.56765441,13.1367507,12.61435882,12.52545868,12.8486323
Q5PRF9,Q5PRF9,SAMD4B,Homo sapiens,Protein Smaug homolog 2,SMAG2_HUMAN,sp,0.081034202,11485.0498,10243.7959,9366.416992,10373.8877,9196.501953,10079.93848,13.48746949,13.32246279,13.19328155,13.34066904,13.1668695,13.29919921
Q5QJ38,Q5QJ38,TCHHL1,Homo sapiens,Trichohyalin-like protein 1,TCHL1_HUMAN,sp,0.252346491,10326.50586,7335.560547,10405.22363,12991.5,15900.83887,12739.65723,13.33406456,12.8406915,13.34502035,13.66528039,13.95681526,13.63703884
Q5QJE6,Q5QJE6,DNTTIP2,Homo sapiens,Deoxynucleotidyltransferase terminal-interacting protein 2,TDIF2_HUMAN,sp,0.030256877,46323.64844,42697.91797,43942.75781,44615.16797,42848.72266,44524.76953,15.49946126,15.3818781,15.42333779,15.44524665,15.38696458,15.44232052
Q5RI15,Q5RI15,COX20,Homo sapiens,Cytochrome c oxidase protein 20 homolog,COX20_HUMAN,sp,0.052733781,100513.8594,88107.875,90570.67188,93635.38281,88172.71875,88748.49219,16.61703492,16.42698335,16.46675634,16.51476618,16.42804472,16.43743499
Q5RKV6,Q5RKV6,EXOSC6,Homo sapiens,Exosome complex component MTR3,EXOS6_HUMAN,sp,0.042220958,92068.03125,85032.72656,81941.89844,83340.17188,83948.5625,83867.35938,16.49041268,16.37573058,16.3223137,16.34672445,16.357218,16.35582181
Q5SNT2,Q5SNT2,TMEM201,Homo sapiens,Transmembrane protein 201,TM201_HUMAN,sp,0.078493011,18384.86328,17341.47461,20120.30273,20332.74414,20000.83398,21686.67188,14.16623083,14.08193896,14.29636439,14.31151732,14.28777254,14.40452105
Q5SQN1,Q5SQN1,SNAP47,Homo sapiens,Synaptosomal-associated protein 47,SNP47_HUMAN,sp,0.283093572,2284.098633,3762.459717,3385.015869,4317.416504,4890.767578,2575.525391,11.15740924,11.87746042,11.72494688,12.07595256,12.25584519,11.33065105
Q5SRE5,Q5SRE5,NUP188,Homo sapiens,Nucleoporin NUP188 homolog,NU188_HUMAN,sp,0.030384341,94270.60938,96587.77344,93692.44531,89161.57031,91034.99219,90277.08594,16.52452043,16.55955296,16.5156451,16.44413441,16.47413358,16.46207223
Q5SSJ5,Q5SSJ5,HP1BP3,Homo sapiens,Heterochromatin protein 1-binding protein 3,HP1B3_HUMAN,sp,0.027033487,298895.9375,303516.6875,308732.1563,288570.0313,305148.75,290870.375,18.18928376,18.21141631,18.23599623,18.13856195,18.21915316,18.15001684
Q5SVZ6,Q5SVZ6,ZMYM1,Homo sapiens,Zinc finger MYM-type protein 1,ZMYM1_HUMAN,sp,0.090447058,91100.04688,113285.6172,116524.2188,100475.5625,102763.8984,111704.6328,16.47516418,16.78960518,16.83027031,16.61648513,16.648974,16.7693295
Q5SW79,Q5SW79,CEP170,Homo sapiens,Centrosomal protein of 170 kDa,CE170_HUMAN,sp,0.074235747,24012.27539,21396.76367,22244.83594,24561.43945,20782.95117,20712.71484,14.5514845,14.38510498,14.44118284,14.58410749,14.34311291,14.33822904
Q5SWX8,Q5SWX8,ODR4,Homo sapiens,Protein odr-4 homolog,ODR4_HUMAN,sp,0.067322456,31414.35156,29587.98438,35978.89453,32076.52344,30910.03711,31956.73438,14.93913618,14.8527238,15.13486324,14.96923017,14.91578777,14.96383237
Q5SXM8,Q5SXM8,DNLZ,Homo sapiens,DNL-type zinc finger protein,DNLZ_HUMAN,sp,0.139796036,21336.16797,18552.58789,21299.87109,17568,16976.27539,14745.23535,14.38101347,14.17933282,14.37855708,14.10066234,14.05123234,13.84796123
Q5SY16,Q5SY16,NOL9,Homo sapiens,Polynucleotide 5'-hydroxyl-kinase NOL9,NOL9_HUMAN,sp,0.045147884,27355.9707,29128.65039,31027.7207,29161.82422,29770.87891,30782.29102,14.73956813,14.83015124,14.9212701,14.83179335,14.86161419,14.90981299
Q5T089,Q5T089,MORN1,Homo sapiens,MORN repeat-containing protein 1,MORN1_HUMAN,sp,0.042085369,134334.4531,139837.8281,142304.0469,130684.8906,128704.4063,129766.3359,17.03546984,17.09339516,17.11861716,16.99573283,16.97370192,16.98555664
Q5T0F9,Q5T0F9,CC2D1B,Homo sapiens,Coiled-coil and C2 domain-containing protein 1B,C2D1B_HUMAN,sp,0.226720962,11417.05762,11182.47363,10126.37793,12137.56445,15888.18457,17541.375,13.47890327,13.44895174,13.30583061,13.56719134,13.95566667,14.09847422
Q5T160,Q5T160,RARS2,Homo sapiens,"Probable arginine--tRNA ligase, mitochondrial",SYRM_HUMAN,sp,0.061039722,26363.68555,25490.2793,26666.98828,25790.22461,22505.08984,26510.79688,14.68626445,14.63765956,14.70276728,14.65453672,14.4579637,14.69429242
Q5T1C6,Q5T1C6,THEM4,Homo sapiens,Acyl-coenzyme A thioesterase THEM4,THEM4_HUMAN,sp,0.047082201,19317.87109,18692.67188,18368.90234,20623.72461,20360.73242,20052.84766,14.23764849,14.19018518,14.1649778,14.33201728,14.31350184,14.2915195
Q5T1M5,Q5T1M5,FKBP15,Homo sapiens,FK506-binding protein 15,FKB15_HUMAN,sp,0.074439165,65381,63850.75,62046.03125,61536.85547,68540.82031,74581.22656,15.99658382,15.96241595,15.92105131,15.9091631,16.06467584,16.1865249
Q5T200,Q5T200,ZC3H13,Homo sapiens,Zinc finger CCCH domain-containing protein 13,ZC3HD_HUMAN,sp,0.059988204,25128.39648,26536.73828,26619.66406,27697.96289,29585.39453,28860.89844,14.61703099,14.69570343,14.70020474,14.75749225,14.85259751,14.81682859
Q5T280,Q5T280,C9orf114,Homo sapiens,Putative methyltransferase C9orf114,CI114_HUMAN,sp,0.103393706,23521.76367,25897.55273,28950.52148,27762.0293,31314.65039,25248.76953,14.52170862,14.66052815,14.82130172,14.76082541,14.93455015,14.62392546
Q5T2E6,Q5T2E6,C10orf76,Homo sapiens,UPF0668 protein C10orf76,CJ076_HUMAN,sp,0.40551153,10378.79297,6164.540527,2083.553223,7354.704102,7710.692383,9372.485352,13.34135105,12.58977765,11.02483024,12.84445158,12.9126447,13.19421595
Q5T3I0,Q5T3I0,GPATCH4,Homo sapiens,G patch domain-containing protein 4,GPTC4_HUMAN,sp,0.053477236,30676.19531,30893.1582,29572.51172,26924.25,28068.01172,28476.94922,14.90483194,14.91499974,14.85196916,14.71661854,14.77663925,14.79750698
Q5T440,Q5T440,IBA57,Homo sapiens,"Putative transferase CAF17, mitochondrial",CAF17_HUMAN,sp,0.061691869,19855.83008,18700.06836,22181.8457,20137.73047,21044.04492,19328.74023,14.27727505,14.19075592,14.43709179,14.29761348,14.36112441,14.23845999
Q5T447,Q5T447,HECTD3,Homo sapiens,E3 ubiquitin-protein ligase HECTD3,HECD3_HUMAN,sp,0.05459296,9741.085938,10403.5752,11176.04004,10945.21387,11157.91797,11205.98438,13.2498669,13.34479178,13.44812147,13.41801252,13.44578023,13.45198177
Q5T4S7,Q5T4S7,UBR4,Homo sapiens,E3 ubiquitin-protein ligase UBR4,UBR4_HUMAN,sp,0.020494873,45056.59766,44724.05469,46504.65625,43989.80469,44027.95703,45015.11328,15.45945076,15.44876337,15.50508755,15.42488158,15.42613228,15.45812183
Q5T5Y3,Q5T5Y3,CAMSAP1,Homo sapiens,Calmodulin-regulated spectrin-associated protein 1,CAMP1_HUMAN,sp,0.281910183,6636.629395,3704.686768,4493.364746,5736.621094,3186.373779,4056.23291,12.696235,11.85513585,12.13358046,12.48598552,11.6376998,11.98592478
Q5T653,Q5T653,MRPL2,Homo sapiens,"39S ribosomal protein L2, mitochondrial",RM02_HUMAN,sp,0.047617573,27246.68359,26846.24805,29791.71484,29976.08789,27771.83203,29216.13672,14.73379302,14.71243286,14.86262355,14.87152449,14.76133473,14.8344778
Q5T6F2,Q5T6F2,UBAP2,Homo sapiens,Ubiquitin-associated protein 2,UBAP2_HUMAN,sp,0.051928066,38411.96484,35365.79688,39288.82422,36320.24609,38173.12109,34409.34375,15.22926814,15.11006715,15.26183137,15.14848636,15.22026953,15.07051276
Q5T6V5,Q5T6V5,C9orf64,Homo sapiens,UPF0553 protein C9orf64,CI064_HUMAN,sp,0.063130005,23965.17969,25717.66797,23567.06055,25511.16211,26320.08789,27981.28516,14.54865214,14.65047221,14.52448421,14.638841,14.68387669,14.77217461
Q5T8D3,Q5T8D3,ACBD5,Homo sapiens,Acyl-CoA-binding domain-containing protein 5,ACBD5_HUMAN,sp,0.031629093,70841.74219,71188.27344,73162.84375,72046.02344,69967.53125,66661.52344,16.11231207,16.11935199,16.15882353,16.13663118,16.09439797,16.02456667
Q5T8P6,Q5T8P6,RBM26,Homo sapiens,RNA-binding protein 26,RBM26_HUMAN,sp,0.032536889,35166.60156,33166.28906,32082.36328,32401.9082,33570.84766,33285.33594,15.1019183,15.01742998,14.9694928,14.98379116,15.03492134,15.02259911
Q5T9A4,Q5T9A4,ATAD3B,Homo sapiens,ATPase family AAA domain-containing protein 3B,ATD3B_HUMAN,sp,0.12008272,17683.75977,15740.73047,16343.2041,20970.72852,16130.18945,19678.39453,14.11013742,13.94221487,13.99640323,14.35608936,13.97747576,14.2643249
Q5TA45,Q5TA45,CPSF3L,Homo sapiens,Integrator complex subunit 11,INT11_HUMAN,sp,0.057878816,44203.27344,45083.94531,44125.42578,45886.60156,42164.80078,38946.27344,15.43186559,15.46032615,15.42932258,15.48578534,15.36375152,15.24919767
Q5TBB1,Q5TBB1,RNASEH2B,Homo sapiens,Ribonuclease H2 subunit B,RNH2B_HUMAN,sp,0.127131148,14279.76465,10724.33203,12112.7373,14187.84473,11981.40723,14919.3877,13.80168458,13.38860017,13.56423731,13.79236783,13.54850974,13.86490071
Q5TC12,Q5TC12,ATPAF1,Homo sapiens,ATP synthase mitochondrial F1 complex assembly factor 1,ATPF1_HUMAN,sp,0.080744432,30262.01172,30325.28906,25723.76563,27654.96484,32105.97266,31152.97461,14.88522028,14.88823378,14.65081423,14.75525089,14.97055409,14.9270823
Q5TDH0,Q5TDH0,DDI2,Homo sapiens,Protein DDI1 homolog 2,DDI2_HUMAN,sp,0.031533375,24197.63086,22764.76563,22454.05078,23311.5625,22474.15234,22299.11328,14.56257818,14.47451499,14.45468811,14.50875809,14.45597908,14.44469872
Q5TEU4,Q5TEU4,NDUFAF5,Homo sapiens,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5,NDUF5_HUMAN,sp,0.104336827,16802.56641,19874.5332,21221.75,22397.41406,22663.93164,21415.97266,14.03639399,14.27863336,14.37325601,14.45104455,14.46811053,14.38639958
Q5TFE4,Q5TFE4,NT5DC1,Homo sapiens,5'-nucleotidase domain-containing protein 1,NT5D1_HUMAN,sp,0.113624247,34757.67969,34122.65625,40666.01563,34830.32031,29208.61328,38944.45703,15.08504416,15.05844234,15.31153602,15.08805612,14.83410625,15.24913038
Q5TGZ0,Q5TGZ0,MINOS1,Homo sapiens,MICOS complex subunit MIC10,MIC10_HUMAN,sp,0.066313671,73509.69531,78026.71094,75901.14063,73321.27344,74973.84375,64017.94922,16.16564692,16.25168047,16.21183395,16.16194422,16.19409975,15.96618884
Q5U5X0,Q5U5X0,LYRM7,Homo sapiens,Complex III assembly factor LYRM7,LYRM7_HUMAN,sp,0.068023275,24599.89453,22564.07227,22633.74023,24327.83398,23040.44531,20253.42969,14.58636451,14.46173984,14.46618739,14.57032026,14.49188098,14.30587861
Q5UCC4,Q5UCC4,EMC10,Homo sapiens,ER membrane protein complex subunit 10,EMC10_HUMAN,sp,0.021177514,48295.24219,48947.19141,48421.76563,50340.20703,48955.10938,50830.87891,15.55959345,15.57893846,15.56336807,15.61942353,15.57917182,15.63341756
Q5UIP0,Q5UIP0,RIF1,Homo sapiens,Telomere-associated protein RIF1,RIF1_HUMAN,sp,0.028811789,41183.58203,41589.36719,43990.35156,41830.33984,40484.78125,42457.46875,15.3297817,15.34392711,15.42489951,15.3522621,15.30509206,15.37373074
Q5VIR6,Q5VIR6,VPS53,Homo sapiens,Vacuolar protein sorting-associated protein 53 homolog,VPS53_HUMAN,sp,0.214644841,9261.069336,6475.37793,6908.631348,11545.97461,9786.838867,8652.616211,13.17696307,12.66074868,12.75418421,13.49510234,13.25662723,13.0789207
Q5VSL9,Q5VSL9,STRIP1,Homo sapiens,Striatin-interacting protein 1,STRP1_HUMAN,sp,0.246070752,3470.762695,3773.678955,3036.662598,2473.513428,1974.982056,2332.581055,11.76103701,11.88175598,11.5682709,11.27234602,10.94762383,11.1877115
Q5VSY0,Q5VSY0,GKAP1,Homo sapiens,G kinase-anchoring protein 1,GKAP1_HUMAN,sp,0.067759536,12938.92578,13390.37598,11334.99512,12480.29688,11365.00098,12134.44141,13.65943023,13.70890885,13.46849615,13.60736463,13.47231019,13.56682008
Q5VT25,Q5VT25,CDC42BPA,Homo sapiens,Serine/threonine-protein kinase MRCK alpha,MRCKA_HUMAN,sp,0.270605905,6596.712402,4465.261719,9057.390625,10079.14746,6621.220215,8530.801758,12.68753149,12.12452902,13.14487976,13.29908599,12.6928814,13.05846562
Q5VT52,Q5VT52,RPRD2,Homo sapiens,Regulation of nuclear pre-mRNA domain-containing protein 2,RPRD2_HUMAN,sp,0.033097373,24984.53906,24628.875,26911.28125,25929.54492,26169.41211,26277.0332,14.60874798,14.58806311,14.71592346,14.66230927,14.67559389,14.68151478
Q5VTL8,Q5VTL8,PRPF38B,Homo sapiens,Pre-mRNA-splicing factor 38B,PR38B_HUMAN,sp,0.154276166,12472.81641,15309.51074,12463.59375,12974.76172,9963.169922,10580.33398,13.60649965,13.90214056,13.60543249,13.66342042,13.28238911,13.36909755
Q5VTR2,Q5VTR2,RNF20,Homo sapiens,E3 ubiquitin-protein ligase BRE1A,BRE1A_HUMAN,sp,0.056993754,50132.60938,45798.26172,42514.44531,44859.24219,47992.98828,47236.91406,15.61346171,15.48300522,15.37566549,15.45311763,15.55053602,15.5276271
Q5VU97,Q5VU97,CACHD1,Homo sapiens,VWFA and cache domain-containing protein 1,CAHD1_HUMAN,sp,0.11681472,24275.84961,28831.75,28920.25391,26254.51758,21632.54297,23333,14.56723417,14.81537079,14.8197926,14.68027807,14.40091565,14.51008419
Q5VV42,Q5VV42,CDKAL1,Homo sapiens,Threonylcarbamoyladenosine tRNA methylthiotransferase,CDKAL_HUMAN,sp,0.057233837,13909.73828,12977.00586,12143.22461,12306.45996,12958.21191,11943.15625,13.76380765,13.66366993,13.56786396,13.5871282,13.66157904,13.54389653
Q5VW32,Q5VW32,BROX,Homo sapiens,BRO1 domain-containing protein BROX,BROX_HUMAN,sp,0.081512216,25754.46094,31767.95313,26579.16797,29211.60156,26222.49609,28358.02734,14.65253472,14.95528452,14.69800832,14.83425384,14.6785174,14.79146956
Q5VW36,Q5VW36,FOCAD,Homo sapiens,Focadhesin,FOCAD_HUMAN,sp,0.048801797,11385.53711,10024.57813,10425.42578,11136.2168,11247.69141,10992.46875,13.47491473,13.2912539,13.34781869,13.44297158,13.4573413,13.42422781
Q5VW38,Q5VW38,GPR107,Homo sapiens,Protein GPR107,GP107_HUMAN,sp,0.108854258,50998.60938,52645.20703,59467.87891,55009.85938,42277.00391,52140.06641,15.63817029,15.68401457,15.859823,15.74740259,15.36758552,15.6701048
Q5VWZ2,Q5VWZ2,LYPLAL1,Homo sapiens,Lysophospholipase-like protein 1,LYPL1_HUMAN,sp,0.094864472,40881.79688,38813.46875,44026.88281,49659.83594,47789.21875,47188.3125,15.31917099,15.24426975,15.42609708,15.59979187,15.54439756,15.52614196
Q5VYK3,Q5VYK3,ECM29,Homo sapiens,Proteasome-associated protein ECM29 homolog,ECM29_HUMAN,sp,0.022630054,64533.63281,66975.57031,64051.96484,67219.54688,66451.90625,64102.80078,15.97776362,16.03134734,15.96695521,16.0365932,16.02002297,15.96809977
Q5VYS8,Q5VYS8,ZCCHC6,Homo sapiens,Terminal uridylyltransferase 7,TUT7_HUMAN,sp,0.079536969,21690.18164,19436.99023,21258.06836,19802.26367,22868.21094,18444.21289,14.40475451,14.24651722,14.37572289,14.27337774,14.48105588,14.1708806
Q5VZ66,Q5VZ66,JAKMIP3,Homo sapiens,Janus kinase and microtubule-interacting protein 3,JKIP3_HUMAN,sp,0.044184104,56240.88281,55804.03516,54419.23047,52034.05078,58531.29688,52613.6875,15.77933162,15.76808183,15.73182894,15.6671684,15.83692062,15.68315055
Q5VZ89,Q5VZ89,DENND4C,Homo sapiens,DENN domain-containing protein 4C,DEN4C_HUMAN,sp,0.285567698,5628.239746,8197.228516,5821.604492,3641.368408,4924.341797,4517.697754,12.45846807,13.0009205,12.50720111,11.83026499,12.26571519,12.14137204
Q5VZE5,Q5VZE5,NAA35,Homo sapiens,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",NAA35_HUMAN,sp,0.103371719,31724.21484,26606.72852,27829.60547,29460.50781,24634.24023,24424.44922,14.95329684,14.69950351,14.76433284,14.84649468,14.58837736,14.57603841
Q5VZK9,Q5VZK9,LRRC16A,Homo sapiens,F-actin-uncapping protein LRRC16A,CARL1_HUMAN,sp,0.255092133,5541.399902,3755.418213,7211.275879,4837.614258,7780.141113,5899.794434,12.43603477,11.87475786,12.81603882,12.24008002,12.92558061,12.52644897
Q5VZL5,Q5VZL5,ZMYM4,Homo sapiens,Zinc finger MYM-type protein 4,ZMYM4_HUMAN,sp,0.089762576,10865.10547,14002.34863,11795.39648,12331.10742,11352.38965,11970.42676,13.40741456,13.77338121,13.52593629,13.59001475,13.47070839,13.54718697
Q5VZM2;Q7L523,Q5VZM2;Q7L523,RRAGB;RRAGA,Homo sapiens,Ras-related GTP-binding protein B;Ras-related GTP-binding protein A,RRAGB_HUMAN;RRAGA_HUMAN,sp,0.1103853,7961.387695,8213.777344,10445.95605,10104.96191,9343.666016,8741.041016,12.9588042,13.00383012,13.35065692,13.30277626,13.18977299,13.09358939
Q5W111,Q5W111,SPRYD7,Homo sapiens,SPRY domain-containing protein 7,SPRY7_HUMAN,sp,0.064617605,13618.46191,13245.0752,13865.62207,13816.00488,14062.06055,15843.52246,13.73327615,13.69316841,13.75922472,13.75405288,13.77952039,13.9516055
Q629K1,Q629K1,TRIQK,Homo sapiens,Triple QxxK/R motif-containing protein,TRIQK_HUMAN,sp,0.062408424,117022.5078,129778.6406,124126.0859,116074.1406,124700.2656,108954.9453,16.83642652,16.98569343,16.92144681,16.82468707,16.92810501,16.73337215
Q63HN8,Q63HN8,RNF213,Homo sapiens,E3 ubiquitin-protein ligase RNF213,RN213_HUMAN,sp,0.016142376,85341.64844,87527.96094,87778.66406,84769.41406,86457.19531,88220.27344,16.38096236,16.41745634,16.42158269,16.37125619,16.39969842,16.42882261
Q63ZY3,Q63ZY3,KANK2,Homo sapiens,KN motif and ankyrin repeat domain-containing protein 2,KANK2_HUMAN,sp,0.274307306,1279.022461,1780.764038,2007.88208,2910.631348,2610.428223,2179.039063,10.32082588,10.79828065,10.97145883,11.50711641,11.35007077,11.08947634
Q641Q2,Q641Q2,FAM21A,Homo sapiens,WASH complex subunit FAM21A,FA21A_HUMAN,sp,0.069800034,17986.44922,16336.95801,15746.29004,15576.14844,16891.75586,18432.43945,14.13462279,13.99585175,13.94272434,13.92705092,14.04403168,14.1699594
Q643R3,Q643R3,LPCAT4,Homo sapiens,Lysophospholipid acyltransferase LPCAT4,LPCT4_HUMAN,sp,0.144571056,3572.936279,4052.306396,4156.786133,3215.338867,2780.263184,3651.073975,11.80289447,11.98452755,12.02125281,11.65075508,11.44100574,11.83410518
Q658P3,Q658P3,STEAP3,Homo sapiens,Metalloreductase STEAP3,STEA3_HUMAN,sp,0.166022597,10186.68457,14042.86816,10842.07129,14929.98145,15379.62109,14328.02441,13.31439696,13.77755001,13.40435278,13.86592475,13.90873234,13.80655208
Q658Y4,Q658Y4,FAM91A1,Homo sapiens,Protein FAM91A1,F91A1_HUMAN,sp,0.067707522,43623.17969,40210.41406,44437.62891,42272.58984,42178.59766,36626.63281,15.41280731,15.29528157,15.43949422,15.36743488,15.36422351,15.16060546
Q66K14,Q66K14,TBC1D9B,Homo sapiens,TBC1 domain family member 9B,TBC9B_HUMAN,sp,0.197026093,2997.456055,5410.604004,5080.582031,5093.34668,4294.269043,4152.588379,11.54952289,12.40157394,12.31077807,12.3143982,12.06819687,12.01979516
Q66K74,Q66K74,MAP1S,Homo sapiens,Microtubule-associated protein 1S,MAP1S_HUMAN,sp,0.078587713,11106.36621,10501.34375,12568.60059,12708.07324,11331.37695,12498.56055,13.43909925,13.35828633,13.61753641,13.63345769,13.46803556,13.60947433
Q66PJ3,Q66PJ3,ARL6IP4,Homo sapiens,ADP-ribosylation factor-like protein 6-interacting protein 4,AR6P4_HUMAN,sp,0.050756298,25071.19922,28218.89453,28566.80469,28912.32227,27153.70117,27200.30469,14.61374339,14.78437385,14.80205205,14.81939687,14.72886124,14.73133519
Q676U5,Q676U5,ATG16L1,Homo sapiens,Autophagy-related protein 16-1,A16L1_HUMAN,sp,0.394019762,2799.189453,1589.963379,3443.530029,4779.748047,1897.420044,2933.94751,11.45079342,10.63477782,11.74967254,12.22271886,10.88982338,11.51862735
Q68CJ6,Q68CJ6,NUGGC,Homo sapiens,Nuclear GTPase SLIP-GC,SLIP_HUMAN,sp,0.033027428,295900.1875,295984.2813,292325.5938,274298.5313,278692.9375,281455.8438,18.17475109,18.17516104,18.15721662,18.06538737,18.08831692,18.10254908
Q68CP4,Q68CP4,HGSNAT,Homo sapiens,Heparan-alpha-glucosaminide N-acetyltransferase,HGNAT_HUMAN,sp,0.213369271,19829.5957,12558.04199,12465.46484,11933.38086,12721.22363,14787.54688,14.27536764,13.61632392,13.60564906,13.54271521,13.63494983,13.85209512
Q68CP9,Q68CP9,ARID2,Homo sapiens,AT-rich interactive domain-containing protein 2,ARID2_HUMAN,sp,0.040881815,39351.99219,36415.08594,36214.66406,35562.75,38856.19141,37439.4375,15.26414905,15.15224863,15.14428637,15.11807927,15.24585688,15.19227114
Q68CQ4,Q68CQ4,DIEXF,Homo sapiens,Digestive organ expansion factor homolog,DIEXF_HUMAN,sp,0.05988751,19205.9375,18614.72656,18561.75781,17801.81641,20321.87109,17105.19141,14.22926477,14.1841568,14.18004572,14.11973683,14.31074562,14.06214663
Q68CQ7,Q68CQ7,GLT8D1,Homo sapiens,Glycosyltransferase 8 domain-containing protein 1,GL8D1_HUMAN,sp,0.169838109,8536.494141,5809.407715,6999.023926,5502.64502,6457.583008,5941.980469,13.05942797,12.50417537,12.77293802,12.42590955,12.65677857,12.53672815
Q68CZ2,Q68CZ2,TNS3,Homo sapiens,Tensin-3,TENS3_HUMAN,sp,0.032038521,169914.8438,173060.2813,164927.4844,163525.2188,177118.8594,164915.875,17.37445237,17.40091513,17.33147231,17.31915362,17.43435831,17.33137076
Q68D10,Q68D10,SPTY2D1,Homo sapiens,Protein SPT2 homolog,SPT2_HUMAN,sp,0.167470018,55375.48828,33220.86328,47222.83203,49544.11328,41202.38281,48604.29297,15.75695989,15.01980194,15.52719694,15.59642603,15.33044015,15.56879612
Q68DK7,Q68DK7,MSL1,Homo sapiens,Male-specific lethal 1 homolog,MSL1_HUMAN,sp,0.419487273,NaN,NaN,512.7019653,754.0670166,324.0693665,332.9642029,NaN,NaN,9.001976618,9.558548936,8.340158842,8.379223271
Q68E01,Q68E01,INTS3,Homo sapiens,Integrator complex subunit 3,INT3_HUMAN,sp,0.048642751,35525.73828,33625.27344,38411.70703,34508.84375,36195.19141,34307.86719,15.11657701,15.03725838,15.22925846,15.07467852,15.14351043,15.06625182
Q68EM7,Q68EM7,ARHGAP17,Homo sapiens,Rho GTPase-activating protein 17,RHG17_HUMAN,sp,0.073619389,15432.84766,13817.91406,15863.36035,13337.52539,13961.09668,15574.23438,13.91371667,13.75425222,13.95341079,13.7032034,13.76912465,13.92687362
Q69YH5,Q69YH5,CDCA2,Homo sapiens,Cell division cycle-associated protein 2,CDCA2_HUMAN,sp,0.386585608,7820.791016,4402.133301,3591.350098,4044.453369,4848.266113,8735.663086,12.93309882,12.10398712,11.81031058,11.98172901,12.24325317,13.0927015
Q69YN2,Q69YN2,CWF19L1,Homo sapiens,CWF19-like protein 1,C19L1_HUMAN,sp,0.083832386,29256.23828,28424.40039,27042.19531,26701.28711,22852.17773,25914.57031,14.83645666,14.7948423,14.72292466,14.70462167,14.48004404,14.66147585
Q69YN4,Q69YN4,KIAA1429,Homo sapiens,Protein virilizer homolog,VIR_HUMAN,sp,0.055548989,25789.89844,25951.44922,23699.03711,26574.81836,23024.60156,24839.5332,14.65451847,14.66352749,14.53254082,14.69777221,14.49088857,14.60035044
Q69YU5,Q69YU5,C12orf73,Homo sapiens,Uncharacterized protein C12orf73,CL073_HUMAN,sp,0.077856707,25618.14844,28923.61328,24400.125,23117.60938,25667.66406,24520.0625,14.64487859,14.81996017,14.57460092,14.49670459,14.64766439,14.58167504
Q6AI08,Q6AI08,HEATR6,Homo sapiens,HEAT repeat-containing protein 6,HEAT6_HUMAN,sp,0.142622537,8656.175781,9872.429688,7765.724121,8998.402344,6386.549316,8228.932617,13.07951408,13.26918947,12.92290474,13.13545316,12.64082093,13.00648959
